A.1_Expected Annual Damage 0,A.1_Dike Investment Costs 0,A.1_Expected Number of Deaths 0,A.2_Expected Annual Damage 0,A.2_Dike Investment Costs 0,A.2_Expected Number of Deaths 0,A.3_Expected Annual Damage 0,A.3_Dike Investment Costs 0,A.3_Expected Number of Deaths 0,A.4_Expected Annual Damage 0,A.4_Dike Investment Costs 0,A.4_Expected Number of Deaths 0,A.5_Expected Annual Damage 0,A.5_Dike Investment Costs 0,A.5_Expected Number of Deaths 0,RfR Total Costs 0,Expected Evacuation Costs 0,A.1_Expected Annual Damage 1,A.1_Dike Investment Costs 1,A.1_Expected Number of Deaths 1,A.2_Expected Annual Damage 1,A.2_Dike Investment Costs 1,A.2_Expected Number of Deaths 1,A.3_Expected Annual Damage 1,A.3_Dike Investment Costs 1,A.3_Expected Number of Deaths 1,A.4_Expected Annual Damage 1,A.4_Dike Investment Costs 1,A.4_Expected Number of Deaths 1,A.5_Expected Annual Damage 1,A.5_Dike Investment Costs 1,A.5_Expected Number of Deaths 1,RfR Total Costs 1,Expected Evacuation Costs 1,A.1_Expected Annual Damage 2,A.1_Dike Investment Costs 2,A.1_Expected Number of Deaths 2,A.2_Expected Annual Damage 2,A.2_Dike Investment Costs 2,A.2_Expected Number of Deaths 2,A.3_Expected Annual Damage 2,A.3_Dike Investment Costs 2,A.3_Expected Number of Deaths 2,A.4_Expected Annual Damage 2,A.4_Dike Investment Costs 2,A.4_Expected Number of Deaths 2,A.5_Expected Annual Damage 2,A.5_Dike Investment Costs 2,A.5_Expected Number of Deaths 2,RfR Total Costs 2,Expected Evacuation Costs 2
9572767.41402243,0,0.0083963989484494,7195689.141703025,0,0.0084985287206564,5166366.922355374,0,0.0115687830726544,7821642.948213004,0,0.0046160236511483,5084342.358659059,0,0.0056761758407114,0.0,0.0,7848328.406150003,0,0.0083963989484494,5899457.184129248,0,0.0084985287206564,4235697.214780407,0,0.0115687830726544,6412651.627083513,0,0.0046160236511483,4168448.561865592,0,0.0056761758407114,0.0,0.0,15584815.45834116,0,0.0083963989484494,11714845.093254888,0,0.0084985287206564,8411034.301015541,0,0.0115687830726544,12733920.783489903,0,0.0046160236511483,8277495.311403667,0,0.0056761758407114,0.0,0.0
63672934.424742505,0,0.043430612779925,48479859.07646976,0,0.0433317330946955,0.0,0,0.0,55126062.8936452,0,0.0214063040371364,0.0,0,0.0,0.0,0.0,41588075.99724145,0,0.043430612779925,31664695.24018538,0,0.0433317330946955,0.0,0,0.0,36005673.58426563,0,0.0214063040371364,0.0,0,0.0,0.0,0.0,41588075.99724145,0,0.043430612779925,31664695.24018538,0,0.0433317330946955,0.0,0,0.0,36005673.58426563,0,0.0214063040371364,0.0,0,0.0,0.0,0.0
169989389.209713,0,0.1421103961965343,11423885.74668917,0,0.0129656889132568,0.0,0,0.0,16964156.45162715,0,0.0094117415980701,0.0,0,0.0,0.0,0.0,276748942.7173185,0,0.1421103961965343,18598503.80554827,0,0.0129656889132568,0.0,0,0.0,27618267.13952765,0,0.0094117415980701,0.0,0,0.0,0.0,0.0,139367488.45735127,0,0.1421103961965343,9365986.149733342,0,0.0129656889132568,0.0,0,0.0,13908232.092910876,0,0.0094117415980701,0.0,0,0.0,0.0,0.0
0.0,0,0.0,11745591.562627358,0,0.0136981385369778,5073775.931186823,0,0.0112016612408895,16999853.964811414,0,0.0095112158944195,0.0,0,0.0,0.0,0.0,0.0,0,0.0,19122252.63975973,0,0.0136981385369778,8260292.781029061,0,0.0112016612408895,27676383.99656979,0,0.0095112158944195,0.0,0,0.0,0.0,0.0,0.0,0,0.0,9629739.856937476,0,0.0136981385369778,4159785.571395312,0,0.0112016612408895,13937499.053512316,0,0.0095112158944195,0.0,0,0.0,0.0,0.0
984113376.4677744,0,0.627049995454915,198463.47311897884,0,0.0001754939526977,51823607.05958138,0,0.0863543127232106,0.0,0,0.0,0.0,0,0.0,0.0,0.0,642775180.069914,0,0.627049995454915,129626.72566165398,0,0.0001754939526977,33848669.427862085,0,0.0863543127232106,0.0,0,0.0,0.0,0,0.0,0.0,0.0,642775180.069914,0,0.627049995454915,129626.72566165398,0,0.0001754939526977,33848669.427862085,0,0.0863543127232106,0.0,0,0.0,0.0,0,0.0,0.0,0.0
0.0,0,0.0,51127577.58773173,0,0.0358128692611874,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,25747242.28156781,0,0.0358128692611874,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,51127577.58773173,0,0.0358128692611874,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0
4062835.976626181,0,0.0028747700777696,49069656.82736327,0,0.0443047678101998,0.0,0,0.0,0.0,0,0.0,98228125.30146004,0,0.0843720270678455,0.0,0.0,2653647.62731272,0,0.0028747700777696,32049922.5570786,0,0.0443047678101998,0.0,0,0.0,0.0,0,0.0,64157852.57913682,0,0.0843720270678455,0.0,0.0,3236708.534664703,0,0.0028747700777696,39091949.0621632,0,0.0443047678101998,0.0,0,0.0,0.0,0,0.0,78254651.02122253,0,0.0843720270678455,0.0,0.0
0.0,0,0.0,165432793.411124,0,0.1764083429184996,314041175.7363509,0,0.6409348961412997,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,165432793.411124,0,0.1764083429184996,314041175.7363509,0,0.6409348961412997,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,165432793.411124,0,0.1764083429184996,314041175.7363509,0,0.6409348961412997,0.0,0,0.0,0.0,0,0.0,0.0,0.0
668420912.7415597,0,0.536471233651516,16277189.56481445,0,0.0175184703175,88495139.17587106,0,0.1831252685361761,0.0,0,0.0,0.0,0,0.0,0.0,0.0,668420912.7415597,0,0.536471233651516,16277189.56481445,0,0.0175184703175,88495139.17587106,0,0.1831252685361761,0.0,0,0.0,0.0,0,0.0,0.0,0.0,1088213692.3449917,0,0.536471233651516,26499859.923106164,0,0.0175184703175,144073323.14330646,0,0.1831252685361761,0.0,0,0.0,0.0,0,0.0,0.0,0.0
971151445.5020072,0,0.6166589408142539,0.0,0,0.0,208572948.85688972,0,0.3320373256474879,0.0,0,0.0,0.0,0,0.0,0.0,0.0,1259579029.0181944,0,0.6166589408142539,0.0,0,0.0,270518170.5875139,0,0.3320373256474879,0.0,0,0.0,0.0,0,0.0,0.0,0.0,773679811.390901,0,0.6166589408142539,0.0,0,0.0,166162219.5799007,0,0.3320373256474879,0.0,0,0.0,0.0,0,0.0,0.0,0.0
538303.7369149188,0,0.000584073258524,46526009.30655666,0,0.0635241701178337,0.0,0,0.0,9768428.465161286,0,0.0065126952522932,0.0,0,0.0,0.0,0.0,1068936.4621618632,0,0.000584073258524,92389007.12762684,0,0.0635241701178337,0.0,0,0.0,19397653.49628461,0,0.0065126952522932,0.0,0,0.0,0.0,0.0,824163.6026502153,0,0.000584073258524,71233099.11758941,0,0.0635241701178337,0.0,0,0.0,14955837.464956518,0,0.0065126952522932,0.0,0,0.0,0.0,0.0
2631662.9899823098,0,0.0028472083080925,5970390.287058333,0,0.0086955114478397,18524161.28892941,0,0.0499214853849179,0.0,0,0.0,79148021.61077057,0,0.105592926338537,0.0,0.0,3209893.4208016363,0,0.0028472083080925,7282207.704784938,0,0.0086955114478397,22594300.134001046,0,0.0499214853849179,0.0,0,0.0,96538468.18721496,0,0.105592926338537,0.0,0.0,5225823.885667397,0,0.0028472083080925,11855700.47822719,0,0.0086955114478397,36784346.96772987,0,0.0499214853849179,0.0,0,0.0,157168156.94537866,0,0.105592926338537,0.0,0.0
0.0,0,0.0,11860302.329061825,0,0.0139593083808199,256920164.76306587,0,0.5410229684518354,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,19309005.962873727,0,0.0139593083808199,418275424.66912425,0,0.5410229684518354,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,19309005.962873727,0,0.0139593083808199,418275424.66912425,0,0.5410229684518354,0.0,0,0.0,0.0,0,0.0,0.0,0.0
9560520.348839547,0,0.0083838108687748,7191413.995184825,0,0.0084887952023193,13749477.08366114,0,0.0305411205918433,760500.8412812994,0,0.0005056882621542,29150079.04264445,0,0.032238282307633,0.0,0.0,9560520.348839547,0,0.0083838108687748,7191413.995184825,0,0.0084887952023193,13749477.08366114,0,0.0305411205918433,760500.8412812994,0,0.0005056882621542,29150079.04264445,0,0.032238282307633,0.0,0.0,12000717.893665949,0,0.0083838108687748,9026928.186314626,0,0.0084887952023193,17258850.945960302,0,0.0305411205918433,954608.7159597202,0,0.0005056882621542,36590254.756510325,0,0.032238282307633,0.0,0.0
783225799.3193542,0,0.6262661832271191,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,1275120246.494613,0,0.6262661832271191,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,1275120246.494613,0,0.6262661832271191,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0
25270933.694217283,0,0.0220944548730974,862267.3307320173,0,0.0010445963334382,563063303.0082633,0,1.1550745258141948,0.0,0,0.0,0.0,0,0.0,0.0,0.0,31721008.387440942,0,0.0220944548730974,1082349.7683675042,0,0.0010445963334382,706777833.1226608,0,1.1550745258141948,0.0,0,0.0,0.0,0,0.0,0.0,0.0,25270933.694217283,0,0.0220944548730974,862267.3307320173,0,0.0010445963334382,563063303.0082633,0,1.1550745258141948,0.0,0,0.0,0.0,0,0.0,0.0,0.0
63141632.6292108,0,0.054157978933022,2607550.9805829115,0,0.0030047986436463,13717994.2689175,0,0.0297866314861327,0.0,0,0.0,0.0,0,0.0,0.0,0.0,51767294.40314404,0,0.054157978933022,2137826.560103784,0,0.0030047986436463,11246833.7983894,0,0.0297866314861327,0.0,0,0.0,0.0,0,0.0,0.0,0.0,102796887.2223053,0,0.054157978933022,4245188.363301646,0,0.0030047986436463,22333396.38300336,0,0.0297866314861327,0.0,0,0.0,0.0,0,0.0,0.0,0.0
641259919.477385,0,0.6251695444104121,32747616.841264937,0,0.0400686722605493,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,981793454.5663404,0,0.6251695444104121,50137853.452003,0,0.0400686722605493,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,1273381666.6048856,0,0.6251695444104121,65028568.98440351,0,0.0400686722605493,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0
0.0,0,0.0,19406360.137485765,0,0.014095455755104,786258998.0497785,0,1.0007164625587095,15725666.965926256,0,0.0051344446834713,0.0,0,0.0,0.0,0.0,0.0,0,0.0,14962550.396017749,0,0.014095455755104,606215683.8941565,0,1.0007164625587095,12124689.164876409,0,0.0051344446834713,0.0,0,0.0,0.0,0.0,0.0,0,0.0,11920100.847230766,0,0.014095455755104,482949222.9556359,0,1.0007164625587095,9659283.595470374,0,0.0051344446834713,0.0,0,0.0,0.0,0.0
24678581.642071355,0,0.0214856090217486,269096483.3996102,0,0.278980285819704,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,24678581.642071355,0,0.0214856090217486,269096483.3996102,0,0.278980285819704,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,20232980.176792458,0,0.0214856090217486,220621423.59863305,0,0.278980285819704,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0
1272880697.9400284,0,0.6248843349671772,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,781850186.1474974,0,0.6248843349671772,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,981407201.3564827,0,0.6248843349671772,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0
0.0,0,0.0,39171696.0209719,0,0.0354087343352395,27660193.34963567,0,0.0477371411569093,52614.06492199778,0,2.5402906129063145e-05,0.0,0,0.0,0.0,0.0,0.0,0,0.0,50805512.43332282,0,0.0354087343352395,35875145.57400472,0,0.0477371411569093,68240.20405271921,0,2.5402906129063145e-05,0.0,0,0.0,0.0,0.0,0.0,0,0.0,31206616.15624873,0,0.0354087343352395,22035835.165461577,0,0.0477371411569093,41915.64561211963,0,2.5402906129063145e-05,0.0,0,0.0,0.0,0.0
350955111.47767496,0,0.2311907719943463,287080621.2888192,0,0.2378028825041325,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,229226876.05995184,0,0.2311907719943463,187507153.60238385,0,0.2378028825041325,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,279592730.5801028,0,0.2311907719943463,228706327.89709127,0,0.2378028825041325,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0
177056723.0603132,0,0.1795840323290225,15447986.02133314,0,0.0211525061719635,0.0,0,0.0,6848865.492271015,0,0.004646487033335,244591678.81909665,0,0.3111342698212067,0.0,0.0,215959723.0433435,0,0.1795840323290225,18842225.954945024,0,0.0211525061719635,0.0,0,0.0,8353701.962326062,0,0.004646487033335,298333496.20101744,0,0.3111342698212067,0.0,0.0,215959723.0433435,0,0.1795840323290225,18842225.954945024,0,0.0211525061719635,0.0,0,0.0,8353701.962326062,0,0.004646487033335,298333496.20101744,0,0.3111342698212067,0.0,0.0
42423998.99895551,0,0.0444785953731663,67972788.34529556,0,0.0911322892306768,456783626.8063142,0,1.1358411340194725,0.0,0,0.0,0.0,0,0.0,0.0,0.0,84243441.55699122,0,0.0444785953731663,134976941.29621354,0,0.0911322892306768,907057931.2901554,0,1.1358411340194725,0.0,0,0.0,0.0,0,0.0,0.0,0.0,84243441.55699122,0,0.0444785953731663,134976941.29621354,0,0.0911322892306768,907057931.2901554,0,1.1358411340194725,0.0,0,0.0,0.0,0,0.0,0.0,0.0
1259430542.041029,0,0.6165674348562138,0.0,0,0.0,513054.8199770502,0,0.0006885289015965,17784949.825165473,0,0.0058681839258217,0.0,0,0.0,0.0,0.0,1259430542.041029,0,0.6165674348562138,0.0,0,0.0,513054.8199770502,0,0.0006885289015965,17784949.825165473,0,0.0058681839258217,0.0,0,0.0,0.0,0.0,634234298.4487027,0,0.6165674348562138,0.0,0,0.0,258368.32834507304,0,0.0006885289015965,8956290.004710505,0,0.0058681839258217,0.0,0,0.0,0.0,0.0
630186.9305844374,0,0.0005569451531107,125622104.25092909,0,0.1348312318088853,11565117.458671836,0,0.0247640286234157,0.0,0,0.0,19761904.72632356,0,0.0211406398722541,0.0,0.0,791033.887097687,0,0.0005569451531107,157685500.29884934,0,0.1348312318088853,14516962.148977363,0,0.0247640286234157,0.0,0,0.0,24805871.96186438,0,0.0211406398722541,0.0,0.0,630186.9305844374,0,0.0005569451531107,125622104.25092909,0,0.1348312318088853,11565117.458671836,0,0.0247640286234157,0.0,0,0.0,19761904.72632356,0,0.0211406398722541,0.0,0.0
0.0,0,0.0,4472110.988991113,0,0.0033221442508213,49591940.10822563,0,0.0669736102305923,54064678.40021453,0,0.0176544551527298,0.0,0,0.0,0.0,0.0,0.0,0,0.0,2746935.2115037804,0,0.0033221442508213,30461195.35615628,0,0.0669736102305923,33208515.880255643,0,0.0176544551527298,0.0,0,0.0,0.0,0.0,0.0,0,0.0,4472110.988991113,0,0.0033221442508213,49591940.10822563,0,0.0669736102305923,54064678.40021453,0,0.0176544551527298,0.0,0,0.0,0.0,0.0
633377916.0044336,0,0.6155194540856093,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,772544057.9598494,0,0.6155194540856093,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,633377916.0044336,0,0.6155194540856093,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0
0.0,0,0.0,93893194.84566222,0,0.1028517143128572,469970654.6110413,0,0.9598053873590956,0.0,0,0.0,170995.86855082834,0,0.0001775556871617,0.0,0.0,0.0,0,0.0,76979267.99850492,0,0.1028517143128572,385310107.2149484,0,0.9598053873590956,0.0,0,0.0,140192.66053784153,0,0.0001775556871617,0.0,0.0,0.0,0,0.0,76979267.99850492,0,0.1028517143128572,385310107.2149484,0,0.9598053873590956,0.0,0,0.0,140192.66053784153,0,0.0001775556871617,0.0,0.0
2555742.201961,0,0.0027520276943897,219532442.99179208,0,0.276952330268696,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,3117291.2757324018,0,0.0027520276943897,267768231.37851733,0,0.276952330268696,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,5075064.20672267,0,0.0027520276943897,435936473.8693745,0,0.276952330268696,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0
394883729.9007453,0,0.3908623403826766,181775208.89952424,0,0.2272118281575679,3878716.3699774295,0,0.0099969692615816,362703.61727170384,0,0.0002318574702761,0.0,0,0.0,0.0,0.0,604582088.4100447,0,0.3908623403826766,278304794.7943299,0,0.2272118281575679,5938463.060761206,0,0.0099969692615816,555313.1056048363,0,0.0002318574702761,0.0,0,0.0,0.0,0.0,394883729.9007453,0,0.3908623403826766,181775208.89952424,0,0.2272118281575679,3878716.3699774295,0,0.0099969692615816,362703.61727170384,0,0.0002318574702761,0.0,0,0.0,0.0,0.0
0.0,0,0.0,59454480.88739325,0,0.0804260813283232,4017893.275536457,0,0.010525185284623,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,59454480.88739325,0,0.0804260813283232,4017893.275536457,0,0.010525185284623,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,118061715.16413806,0,0.0804260813283232,7978530.202874485,0,0.010525185284623,0.0,0,0.0,0.0,0,0.0,0.0,0.0
2660005.1590027604,0,0.0028827404082109,25797995.081482444,0,0.0359538108600536,6351884.889837148,0,0.0168259226666849,33166.97686101163,0,2.3823580808795443e-05,0.0,0,0.0,0.0,0.0,4072569.600716655,0,0.0028827404082109,39497716.826862045,0,0.0359538108600536,9724978.623462657,0,0.0168259226666849,50779.909675990406,0,2.3823580808795443e-05,0.0,0,0.0,0.0,0.0,3244462.946693175,0,0.0028827404082109,31466344.663866,0,0.0359538108600536,7747524.510239302,0,0.0168259226666849,40454.44314842039,0,2.3823580808795443e-05,0.0,0,0.0,0.0,0.0
307192756.0814396,0,0.3068577248253782,2059219.974484149,0,0.00278820931244,450823698.2693826,0,1.1132994930212226,0.0,0,0.0,0.0,0,0.0,0.0,0.0,610007910.718529,0,0.3068577248253782,4089095.362691183,0,0.00278820931244,895223005.228678,0,1.1132994930212226,0.0,0,0.0,0.0,0,0.0,0.0,0.0,610007910.718529,0,0.3068577248253782,4089095.362691183,0,0.00278820931244,895223005.228678,0,1.1132994930212226,0.0,0,0.0,0.0,0,0.0,0.0,0.0
543776349.7936295,0,0.5312852770374867,17238883.58462537,0,0.0227557330999058,102101933.99651688,0,0.2570715308806071,20245961.88479441,0,0.0111145975710476,0.0,0,0.0,0.0,0.0,832542382.2066743,0,0.5312852770374867,26393389.87724339,0,0.0227557330999058,156321964.7004307,0,0.2570715308806071,30997341.72703394,0,0.0111145975710476,0.0,0,0.0,0.0,0.0,663255186.6384054,0,0.5312852770374867,21026620.509880062,0,0.0227557330999058,124535826.75065306,0,0.2570715308806071,24694415.69805226,0,0.0111145975710476,0.0,0,0.0,0.0,0.0
4112732.9244769295,0,0.0029156279492762,91457501.47287752,0,0.0810131149233414,0.0,0,0.0,41509705.83475208,0,0.0174163932036944,0.0,0,0.0,0.0,0.0,4112732.9244769295,0,0.0029156279492762,91457501.47287752,0,0.0810131149233414,0.0,0,0.0,41509705.83475208,0,0.0174163932036944,0.0,0,0.0,0.0,0.0,2686237.896286423,0,0.0029156279492762,59735609.11139419,0,0.0810131149233414,0.0,0,0.0,27112128.82640421,0,0.0174163932036944,0.0,0,0.0,0.0,0.0
0.0,0,0.0,11770021.843678275,0,0.008575692023839,179601391.6941761,0,0.2368920878821437,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,5927243.541873712,0,0.008575692023839,90445132.82722628,0,0.2368920878821437,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,9074836.48404982,0,0.008575692023839,138474956.4256614,0,0.2368920878821437,0.0,0,0.0,0.0,0,0.0,0.0,0.0
82312624.58189718,0,0.0432595934097516,7272981.418060345,0,0.0052186845804257,16526055.031097762,0,0.0223953493694148,0.0,0,0.0,0.0,0,0.0,0.0,0.0,50559444.381391294,0,0.0432595934097516,4467332.943896746,0,0.0052186845804257,10150911.411617884,0,0.0223953493694148,0.0,0,0.0,0.0,0,0.0,0.0,0.0,63464080.064974494,0,0.0432595934097516,5607561.141093368,0,0.0052186845804257,12741798.539156592,0,0.0223953493694148,0.0,0,0.0,0.0,0,0.0,0.0,0.0
84275887.69573708,0,0.0444990799179712,25525382.386272617,0,0.0180027611509734,0.0,0,0.0,57416359.93457689,0,0.0189582509344633,4395788.874930114,0,0.0029292206788284,0.0,0.0,84275887.69573708,0,0.0444990799179712,25525382.386272617,0,0.0180027611509734,0.0,0,0.0,57416359.93457689,0,0.0189582509344633,4395788.874930114,0,0.0029292206788284,0.0,0.0,84275887.69573708,0,0.0444990799179712,25525382.386272617,0,0.0180027611509734,0.0,0,0.0,57416359.93457689,0,0.0189582509344633,4395788.874930114,0,0.0029292206788284,0.0,0.0
219343865.4948659,0,0.1134837068208752,25946047.9507839,0,0.017617214109957,915447521.3911444,0,1.1518202936943207,0.0,0,0.0,0.0,0,0.0,0.0,0.0,169116909.00679478,0,0.1134837068208752,20004732.844837014,0,0.017617214109957,705821677.8769486,0,1.1518202936943207,0.0,0,0.0,0.0,0,0.0,0.0,0.0,134729077.39508554,0,0.1134837068208752,15937017.862665445,0,0.017617214109957,562301570.1049255,0,1.1518202936943207,0.0,0,0.0,0.0,0,0.0,0.0,0.0
0.0,0,0.0,153705182.7686795,0,0.1037098054096741,0.0,0,0.0,1568909.9497397686,0,0.0005338415749189,0.0,0,0.0,0.0,0.0,0.0,0,0.0,94411381.95748584,0,0.1037098054096741,0.0,0,0.0,963682.2510058146,0,0.0005338415749189,0.0,0,0.0,0.0,0.0,0.0,0,0.0,153705182.7686795,0,0.1037098054096741,0.0,0,0.0,1568909.9497397686,0,0.0005338415749189,0.0,0,0.0,0.0,0.0
121819893.29902747,0,0.082188632443274,208272495.7598613,0,0.1768016368585452,0.0,0,0.0,27266736.542443383,0,0.0097959571358319,0.0,0,0.0,0.0,0.0,79566852.48241232,0,0.082188632443274,136033504.03198087,0,0.1768016368585452,0.0,0,0.0,17809311.31522107,0,0.0097959571358319,0.0,0,0.0,0.0,0.0,121819893.29902747,0,0.082188632443274,208272495.7598613,0,0.1768016368585452,0.0,0,0.0,27266736.542443383,0,0.0097959571358319,0.0,0,0.0,0.0,0.0
8118798.211863013,0,0.0087354823901101,46522740.6792179,0,0.0635120771872374,1302581.9953908864,0,0.0035062161477131,1464177.4989666308,0,0.0010797223011305,4191334.2890447024,0,0.0056807320751415,0.0,0.0,9902664.993305378,0,0.0087354823901101,56744742.69400507,0,0.0635120771872374,1588786.0235052288,0,0.0035062161477131,1785887.379466615,0,0.0010797223011305,5112256.550324985,0,0.0056807320751415,0.0,0.0,9902664.993305378,0,0.0087354823901101,56744742.69400507,0,0.0635120771872374,1588786.0235052288,0,0.0035062161477131,1785887.379466615,0,0.0010797223011305,5112256.550324985,0,0.0056807320751415,0.0,0.0
642081275.5120122,0,0.6261998087605911,0.0,0,0.0,0.0,0,0.0,3640345.157230513,0,0.0016310610817243,0.0,0,0.0,0.0,0.0,983050982.0589724,0,0.6261998087605911,0.0,0,0.0,0.0,0,0.0,5573507.620192436,0,0.0016310610817243,0.0,0,0.0,0.0,0.0,1275012674.0707853,0,0.6261998087605911,0.0,0,0.0,0.0,0,0.0,7228814.155590922,0,0.0016310610817243,0.0,0,0.0,0.0,0.0
41124452.6131992,0,0.0220833737931175,18984974.82961881,0,0.013506158958571,22301502.03233434,0,0.0303386149666574,23102706.91639331,0,0.0082519115678137,220879061.0826341,0,0.1452633520881991,0.0,0.0,31707475.815882534,0,0.0220833737931175,14637656.966212649,0,0.013506158958571,17194741.605415057,0,0.0303386149666574,17812480.757442415,0,0.0082519115678137,170300564.32324716,0,0.1452633520881991,0.0,0.0,41124452.6131992,0,0.0220833737931175,18984974.82961881,0,0.013506158958571,22301502.03233434,0,0.0303386149666574,23102706.91639331,0,0.0082519115678137,220879061.0826341,0,0.1452633520881991,0.0,0.0
16351963.906497134,0,0.0088807304395205,37933927.21306813,0,0.0269063354031608,0.0,0,0.0,0.0,0,0.0,98385604.54439904,0,0.0658829794674436,0.0,0.0,12607572.068716904,0,0.0088807304395205,29247540.168443765,0,0.0269063354031608,0.0,0,0.0,0.0,0,0.0,75856551.96590437,0,0.0658829794674436,0.0,0.0,8234655.274985272,0,0.0088807304395205,19103076.27953383,0,0.0269063354031608,0.0,0,0.0,0.0,0,0.0,49545824.71419503,0,0.0658829794674436,0.0,0.0
65659550.55240998,0,0.045057343671764,0.0,0,0.0,706184320.9682399,0,1.153039204482014,0.0,0,0.0,0.0,0,0.0,0.0,0.0,42885637.406044304,0,0.045057343671764,0.0,0,0.0,461245385.874271,0,1.153039204482014,0.0,0,0.0,0.0,0,0.0,0.0,0.0,52308493.10134179,0,0.045057343671764,0.0,0,0.0,562590474.2091948,0,1.153039204482014,0.0,0,0.0,0.0,0,0.0,0.0,0.0
783938769.1677761,0,0.6269593277011578,0.0,0,0.0,4547316.909373657,0,0.0094275496948229,0.0,0,0.0,0.0,0,0.0,0.0,0.0,783938769.1677761,0,0.6269593277011578,0.0,0,0.0,4547316.909373657,0,0.0094275496948229,0.0,0,0.0,0.0,0,0.0,0.0,0.0,1276280987.48355,0,0.6269593277011578,0.0,0,0.0,7403198.239139486,0,0.0094275496948229,0.0,0,0.0,0.0,0,0.0,0.0,0.0
1276390594.8102033,0,0.627049995454915,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,784006094.0230322,0,0.627049995454915,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,642775180.069914,0,0.627049995454915,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0
275735405.0441254,0,0.227283511914286,22594987.851958536,0,0.0253708334010069,473341578.887444,0,0.970296149754863,0.0,0,0.0,0.0,0,0.0,0.0,0.0,346113254.14227194,0,0.227283511914286,28362062.432624426,0,0.0253708334010069,594155814.5692489,0,0.970296149754863,0.0,0,0.0,0.0,0,0.0,0.0,0.0,226064409.4224116,0,0.227283511914286,18524725.121324766,0,0.0253708334010069,388073792.95066553,0,0.970296149754863,0.0,0,0.0,0.0,0,0.0,0.0,0.0
986658654.653824,0,0.6290867724127768,0.0,0,0.0,14198434.13722106,0,0.0225087074177222,0.0,0,0.0,0.0,0,0.0,0.0,0.0,786033821.3729125,0,0.6290867724127768,0.0,0,0.0,11311358.178180885,0,0.0225087074177222,0.0,0,0.0,0.0,0,0.0,0.0,0.0,786033821.3729125,0,0.6290867724127768,0.0,0,0.0,11311358.178180885,0,0.0225087074177222,0.0,0,0.0,0.0,0,0.0,0.0,0.0
